timestamp_s,voltage,current_mA,used_mAh,state
6600.0,4.1480,0.10,0.0000,CHARGE
6601.0,4.1520,0.10,0.0000,CHARGE
6602.0,4.1520,0.00,0.0000,CHARGE
6603.0,4.1520,0.00,0.0000,CHARGE
6604.0,4.1480,0.00,0.0000,CHARGE
6605.0,4.1520,0.00,0.0000,CHARGE
6606.0,4.1520,0.00,0.0000,CHARGE
6607.0,4.1480,0.00,0.0000,CHARGE
6608.0,4.1480,0.00,0.0000,CHARGE
6609.0,4.1480,0.00,0.0000,CHARGE
6610.0,4.1480,0.00,0.0000,CHARGE
6611.0,4.1480,0.00,0.0000,CHARGE
6612.0,4.1480,0.00,0.0000,CHARGE
6613.0,4.1480,0.00,0.0000,CHARGE
6614.0,4.1480,0.00,0.0000,CHARGE
6615.0,4.1520,0.00,0.0000,CHARGE
6616.0,4.1480,0.00,0.0000,CHARGE
6617.0,4.1480,0.00,0.0000,CHARGE
6618.0,4.1480,0.10,0.0000,CHARGE
6619.0,4.1520,0.00,0.0000,CHARGE
6620.0,4.1480,0.00,0.0000,CHARGE
6621.0,4.1480,0.00,0.0000,CHARGE
6622.0,4.1480,0.00,0.0000,CHARGE
6623.0,4.1480,0.00,0.0000,CHARGE
6624.0,4.1480,0.00,0.0000,CHARGE
6625.0,4.1480,0.00,0.0000,CHARGE
6626.0,4.1480,0.00,0.0000,CHARGE
6627.0,4.1440,0.00,0.0000,CHARGE
6628.0,4.1480,0.00,0.0000,CHARGE
6629.0,4.1480,0.00,0.0000,CHARGE
6630.0,4.1480,0.00,0.0000,CHARGE
6631.0,4.1480,0.00,0.0000,CHARGE
6632.0,4.1480,0.00,0.0000,CHARGE
6633.0,4.1480,0.00,0.0000,CHARGE
6634.0,4.1480,0.10,0.0000,CHARGE
6635.0,4.1440,0.00,0.0000,CHARGE
6636.0,4.1520,0.00,0.0000,CHARGE
6637.0,4.1440,0.00,0.0000,CHARGE
6638.0,4.1480,0.00,0.0000,CHARGE
6639.0,4.1480,0.10,0.0000,CHARGE
6640.0,4.1480,0.00,0.0000,CHARGE
6641.0,4.1440,0.00,0.0000,CHARGE
6642.0,4.1480,0.20,0.0000,CHARGE
6643.0,4.1520,0.00,0.0000,CHARGE
6644.0,4.1480,0.00,0.0000,CHARGE
6645.0,4.1480,0.00,0.0000,CHARGE
6646.0,4.1480,0.20,0.0000,CHARGE
6647.0,4.1480,0.00,0.0000,CHARGE
6648.0,4.1480,0.10,0.0000,CHARGE
6649.0,4.1480,0.00,0.0000,CHARGE
6650.0,4.1440,0.00,0.0000,CHARGE
6651.0,4.1480,0.00,0.0000,CHARGE
6652.0,4.1480,0.00,0.0000,CHARGE
6653.0,4.1440,0.10,0.0000,CHARGE
6654.0,4.1480,0.10,0.0000,CHARGE
6655.0,4.1480,0.00,0.0000,CHARGE
6656.0,4.1480,0.00,0.0000,CHARGE
6657.0,4.1480,0.00,0.0000,CHARGE
6658.0,4.1440,0.00,0.0000,CHARGE
6659.0,4.1440,0.00,0.0000,CHARGE
6660.0,4.1480,0.00,0.0000,CHARGE
6661.0,4.1440,0.00,0.0000,CHARGE
6662.0,4.1440,0.10,0.0000,CHARGE
6663.0,4.1440,0.00,0.0000,CHARGE
6664.0,4.1440,0.00,0.0000,CHARGE
6665.0,4.1480,0.10,0.0000,CHARGE
6666.0,4.1440,0.00,0.0000,CHARGE
6667.0,4.1440,0.20,0.0000,CHARGE
6668.0,4.1440,0.10,0.0000,CHARGE
6669.0,4.1440,0.00,0.0000,CHARGE
6670.0,4.1440,0.00,0.0000,CHARGE
6671.0,4.1480,0.00,0.0000,CHARGE
6672.0,4.1400,0.30,0.0000,CHARGE
6673.0,4.1480,0.00,0.0000,CHARGE
6674.0,4.1440,0.00,0.0000,CHARGE
6675.0,4.1480,0.00,0.0000,CHARGE
6676.0,4.1440,0.00,0.0000,CHARGE
6677.0,4.1440,0.00,0.0000,CHARGE
6678.0,4.1440,0.00,0.0000,CHARGE
6679.0,4.1440,0.00,0.0000,CHARGE
6680.0,4.1440,0.00,0.0000,CHARGE
6681.0,4.1440,0.10,0.0000,CHARGE
6682.0,4.1440,0.00,0.0000,CHARGE
6683.0,4.1440,0.00,0.0000,CHARGE
6684.0,4.1440,0.00,0.0000,CHARGE
6685.0,4.1400,0.20,0.0000,CHARGE
6686.0,4.1440,0.00,0.0000,CHARGE
6687.0,4.1440,0.00,0.0000,CHARGE
6688.0,4.1440,0.00,0.0000,CHARGE
6689.0,4.1440,0.00,0.0000,CHARGE
6690.0,4.1440,0.10,0.0000,CHARGE
6691.0,4.1440,0.00,0.0000,CHARGE
6692.0,4.1440,0.00,0.0000,CHARGE
6693.0,4.1440,0.00,0.0000,CHARGE
6694.0,4.1440,0.30,0.0000,CHARGE
6695.0,4.1440,0.10,0.0000,CHARGE
6696.0,4.1440,0.10,0.0000,CHARGE
6697.0,4.1440,0.20,0.0000,CHARGE
6698.0,4.1480,0.00,0.0000,CHARGE
6699.0,4.1480,0.00,0.0000,CHARGE
6700.0,4.1480,0.00,0.0000,CHARGE
6701.0,4.1440,0.00,0.0000,CHARGE
6702.0,4.1400,0.10,0.0000,CHARGE
6703.0,4.1480,0.10,0.0000,CHARGE
6704.0,4.1480,0.00,0.0000,CHARGE
6705.0,4.1440,0.00,0.0000,CHARGE
6706.0,4.1440,0.00,0.0000,CHARGE
6707.0,4.1440,0.00,0.0000,CHARGE
6708.0,4.1480,0.00,0.0000,CHARGE
6709.0,4.1400,0.00,0.0000,CHARGE
6710.0,4.1440,0.00,0.0000,CHARGE
6711.0,4.1440,0.00,0.0000,CHARGE
6712.0,4.1440,0.20,0.0000,CHARGE
6713.0,4.1440,0.00,0.0000,CHARGE
6714.0,4.1440,0.00,0.0000,CHARGE
6715.0,4.1440,0.00,0.0000,CHARGE
6716.0,4.1400,0.10,0.0000,CHARGE
6717.0,4.1480,0.00,0.0000,CHARGE
6718.0,4.1440,0.00,0.0000,CHARGE
6719.0,4.1480,0.00,0.0000,CHARGE
6720.0,4.1440,0.00,0.0000,CHARGE
6721.0,4.1400,0.00,0.0000,CHARGE
6722.0,4.1440,0.00,0.0000,CHARGE
6723.0,4.1400,0.00,0.0000,CHARGE
6724.0,4.1440,0.00,0.0000,CHARGE
6725.0,4.1400,0.10,0.0000,CHARGE
6726.0,4.1440,0.00,0.0000,CHARGE
6727.0,4.1480,0.00,0.0000,CHARGE
6728.0,4.1440,0.00,0.0000,CHARGE
6729.0,4.1440,0.00,0.0000,CHARGE
6730.0,4.1440,0.00,0.0000,CHARGE
6731.0,4.1440,0.00,0.0000,CHARGE
6732.0,4.1440,0.00,0.0000,CHARGE
6733.0,4.1400,0.00,0.0000,CHARGE
6734.0,4.1440,0.00,0.0000,CHARGE
6735.0,4.1400,0.00,0.0000,CHARGE
6736.0,4.1440,0.00,0.0000,CHARGE
6737.0,4.1440,0.00,0.0000,CHARGE
6738.0,4.1400,0.00,0.0000,CHARGE
6739.0,4.1400,0.20,0.0000,CHARGE
6740.0,4.1440,0.20,0.0000,CHARGE
6741.0,4.1400,0.00,0.0000,CHARGE
6742.0,4.1440,0.00,0.0000,CHARGE
6743.0,4.1400,0.00,0.0000,CHARGE
6744.0,4.1440,0.00,0.0000,CHARGE
6745.0,4.1440,0.00,0.0000,CHARGE
6746.0,4.1400,0.00,0.0000,CHARGE
6747.0,4.1440,0.00,0.0000,CHARGE
6748.0,4.1440,0.00,0.0000,CHARGE
6749.0,4.1440,0.00,0.0000,CHARGE
6750.0,4.1440,0.00,0.0000,CHARGE
6751.0,4.1440,0.00,0.0000,CHARGE
6752.0,4.1400,0.00,0.0000,CHARGE
6753.0,4.1400,0.10,0.0000,CHARGE
6754.0,4.1400,0.00,0.0000,CHARGE
6755.0,4.1440,0.00,0.0000,CHARGE
6756.0,4.1440,0.00,0.0000,CHARGE
6757.0,4.1440,0.00,0.0000,CHARGE
6758.0,4.1400,0.00,0.0000,CHARGE
6759.0,4.1400,0.20,0.0000,CHARGE
6760.0,4.1400,0.00,0.0000,CHARGE
6761.0,4.1400,0.00,0.0000,CHARGE
6762.0,4.1400,0.00,0.0000,CHARGE
6763.0,4.1440,0.00,0.0000,CHARGE
6764.0,4.1400,0.20,0.0000,CHARGE
6765.0,4.1360,0.10,0.0000,CHARGE
6766.0,4.1400,0.00,0.0000,CHARGE
6767.0,4.1400,0.00,0.0000,CHARGE
6768.0,4.1400,0.00,0.0000,CHARGE
6769.0,4.1400,0.00,0.0000,CHARGE
6770.0,4.1400,0.00,0.0000,CHARGE
6771.0,4.1400,0.00,0.0000,CHARGE
6772.0,4.1400,0.10,0.0000,CHARGE
6773.0,4.1400,0.00,0.0000,CHARGE
6774.0,4.1400,0.00,0.0000,CHARGE
6775.0,4.1400,0.00,0.0000,CHARGE
6776.0,4.1400,0.00,0.0000,CHARGE
6777.0,4.1440,0.00,0.0000,CHARGE
6778.0,4.1400,0.00,0.0000,CHARGE
6779.0,4.1400,0.00,0.0000,CHARGE
6780.0,4.1400,0.00,0.0000,CHARGE
6781.0,4.1400,0.10,0.0000,CHARGE
6782.0,4.1400,0.10,0.0000,CHARGE
6783.0,4.1400,0.00,0.0000,CHARGE
6784.0,4.1360,0.00,0.0000,CHARGE
6785.0,4.1400,0.00,0.0000,CHARGE
6786.0,4.1400,0.00,0.0000,CHARGE
6787.0,4.1400,0.00,0.0000,CHARGE
6788.0,4.1400,0.00,0.0000,CHARGE
6789.0,4.1440,0.20,0.0000,CHARGE
6790.0,4.1400,0.00,0.0000,CHARGE
6791.0,4.1440,0.00,0.0000,CHARGE
6792.0,4.1400,0.00,0.0000,CHARGE
6793.0,4.1400,0.00,0.0000,CHARGE
6794.0,4.1400,0.00,0.0000,CHARGE
6795.0,4.1400,0.00,0.0000,CHARGE
6796.0,4.1400,0.10,0.0000,CHARGE
6797.0,4.1400,0.00,0.0000,CHARGE
6798.0,4.1400,0.00,0.0000,CHARGE
6799.0,4.1400,0.20,0.0000,CHARGE
6800.0,4.1400,0.00,0.0000,CHARGE
6801.0,4.1360,0.10,0.0000,CHARGE
6802.0,4.1400,0.00,0.0000,CHARGE
6803.0,4.1400,0.00,0.0000,CHARGE
6804.0,4.1400,0.10,0.0000,CHARGE
6805.0,4.1400,0.00,0.0000,CHARGE
6806.0,4.1400,0.00,0.0000,CHARGE
6807.0,4.1400,0.00,0.0000,CHARGE
6808.0,4.1400,0.00,0.0000,CHARGE
6809.0,4.1400,0.00,0.0000,CHARGE
6810.0,4.1360,0.00,0.0000,CHARGE
6811.0,4.1400,0.30,0.0000,CHARGE
6812.0,4.1400,0.00,0.0000,CHARGE
6813.0,4.1400,0.10,0.0000,CHARGE
6814.0,4.1360,0.00,0.0000,CHARGE
6815.0,4.1400,0.00,0.0000,CHARGE
6816.0,4.1400,0.00,0.0000,CHARGE
6817.0,3.9360,330.80,0.0000,IDLE
6818.0,3.9360,328.90,0.0914,DISCHARGE
6819.0,3.9360,328.20,0.1825,DISCHARGE
6820.0,3.9360,328.40,0.2738,DISCHARGE
6821.0,3.9280,327.60,0.3647,DISCHARGE
6822.0,3.9280,327.70,0.4558,DISCHARGE
6823.0,3.9280,327.30,0.5467,DISCHARGE
6824.0,3.9280,326.20,0.6373,DISCHARGE
6825.0,3.9320,326.50,0.7280,DISCHARGE
6826.0,3.9320,325.70,0.8185,DISCHARGE
6827.0,3.9320,324.90,0.9087,DISCHARGE
6828.0,3.9320,323.10,0.9985,DISCHARGE
6829.0,3.9360,322.30,1.0880,DISCHARGE
6830.0,3.9320,321.70,1.1774,DISCHARGE
6831.0,3.9320,320.50,1.2664,DISCHARGE
6832.0,3.9320,321.30,1.3556,DISCHARGE
6833.0,3.9320,320.70,1.4447,DISCHARGE
6834.0,3.9320,320.30,1.5337,DISCHARGE
6835.0,3.9320,320.80,1.6228,DISCHARGE
6836.0,3.9280,320.50,1.7118,DISCHARGE
6837.0,3.9280,319.90,1.8007,DISCHARGE
6838.0,3.9320,320.10,1.8896,DISCHARGE
6839.0,3.9240,320.60,1.9787,DISCHARGE
6840.0,3.9280,321.30,2.0679,DISCHARGE
6841.0,3.9280,321.70,2.1573,DISCHARGE
6842.0,3.9280,321.30,2.2465,DISCHARGE
6843.0,3.9280,319.50,2.3353,DISCHARGE
6844.0,3.9240,319.10,2.4239,DISCHARGE
6845.0,3.9280,318.10,2.5123,DISCHARGE
6846.0,3.9280,318.10,2.6006,DISCHARGE
6847.0,3.9280,317.10,2.6887,DISCHARGE
6848.0,3.9280,317.70,2.7770,DISCHARGE
6849.0,3.9280,317.60,2.8652,DISCHARGE
6850.0,3.9240,317.40,2.9534,DISCHARGE
6851.0,3.9240,316.10,3.0412,DISCHARGE
6852.0,3.9280,315.80,3.1289,DISCHARGE
6853.0,3.9240,315.30,3.2165,DISCHARGE
6854.0,3.9240,316.30,3.3043,DISCHARGE
6855.0,3.9200,318.60,3.3928,DISCHARGE
6856.0,3.9240,314.90,3.4803,DISCHARGE
6857.0,3.9240,315.20,3.5679,DISCHARGE
6858.0,3.9240,316.00,3.6556,DISCHARGE
6859.0,3.9240,314.50,3.7430,DISCHARGE
6860.0,3.9240,314.40,3.8303,DISCHARGE
6861.0,3.9240,314.80,3.9178,DISCHARGE
6862.0,3.9240,314.10,4.0050,DISCHARGE
6863.0,3.9240,313.60,4.0921,DISCHARGE
6864.0,3.9240,313.60,4.1792,DISCHARGE
6865.0,3.9200,313.60,4.2664,DISCHARGE
6866.0,3.9240,312.90,4.3533,DISCHARGE
6867.0,3.9240,312.70,4.4401,DISCHARGE
6868.0,3.9240,312.60,4.5270,DISCHARGE
6869.0,3.9200,313.70,4.6141,DISCHARGE
6870.0,3.9200,312.60,4.7009,DISCHARGE
6871.0,3.9200,312.30,4.7877,DISCHARGE
6872.0,3.9200,312.40,4.8745,DISCHARGE
6873.0,3.9200,312.10,4.9612,DISCHARGE
6874.0,3.9200,312.20,5.0479,DISCHARGE
6875.0,3.9240,312.10,5.1346,DISCHARGE
6876.0,3.9200,312.20,5.2213,DISCHARGE
6877.0,3.9200,312.90,5.3082,DISCHARGE
6878.0,3.9240,312.00,5.3949,DISCHARGE
6879.0,3.9160,312.50,5.4817,DISCHARGE
6880.0,3.9200,313.10,5.5687,DISCHARGE
6881.0,3.9200,313.30,5.6557,DISCHARGE
6882.0,3.9160,311.90,5.7423,DISCHARGE
6883.0,3.9160,312.00,5.8290,DISCHARGE
6884.0,3.9160,311.70,5.9156,DISCHARGE
6885.0,3.9160,312.10,6.0023,DISCHARGE
6886.0,3.9200,311.80,6.0889,DISCHARGE
6887.0,3.9200,312.00,6.1756,DISCHARGE
6888.0,3.9160,312.30,6.2623,DISCHARGE
6889.0,3.9120,315.50,6.3499,DISCHARGE
6890.0,3.9160,316.40,6.4378,DISCHARGE
6891.0,3.9120,316.00,6.5256,DISCHARGE
6892.0,3.9160,315.80,6.6133,DISCHARGE
6893.0,3.9160,316.00,6.7011,DISCHARGE
6894.0,3.9160,316.10,6.7889,DISCHARGE
6895.0,3.9120,315.90,6.8767,DISCHARGE
6896.0,3.9160,315.40,6.9643,DISCHARGE
6897.0,3.9120,315.40,7.0519,DISCHARGE
6898.0,3.9120,316.00,7.1397,DISCHARGE
6899.0,3.9120,315.90,7.2274,DISCHARGE
6900.0,3.9080,315.70,7.3151,DISCHARGE
6901.0,3.9120,315.70,7.4028,DISCHARGE
6902.0,3.9120,315.70,7.4905,DISCHARGE
6903.0,3.9120,315.50,7.5781,DISCHARGE
6904.0,3.9080,315.70,7.6658,DISCHARGE
6905.0,3.9120,315.40,7.7534,DISCHARGE
6906.0,3.9120,315.50,7.8411,DISCHARGE
6907.0,3.9080,315.60,7.9287,DISCHARGE
6908.0,3.9080,315.60,8.0164,DISCHARGE
6909.0,3.9120,316.00,8.1042,DISCHARGE
6910.0,3.9120,315.80,8.1919,DISCHARGE
6911.0,3.9080,315.90,8.2797,DISCHARGE
6912.0,3.9120,315.60,8.3673,DISCHARGE
6913.0,3.9080,315.50,8.4550,DISCHARGE
6914.0,3.9080,315.30,8.5426,DISCHARGE
6915.0,3.9080,315.50,8.6302,DISCHARGE
6916.0,3.9080,315.60,8.7179,DISCHARGE
6917.0,3.9080,315.50,8.8055,DISCHARGE
6918.0,3.9080,315.20,8.8931,DISCHARGE
6919.0,3.9040,315.30,8.9806,DISCHARGE
6920.0,3.9080,315.30,9.0682,DISCHARGE
6921.0,3.9080,315.30,9.1558,DISCHARGE
6922.0,3.9040,315.30,9.2434,DISCHARGE
6923.0,3.9080,314.90,9.3309,DISCHARGE
6924.0,3.9080,314.80,9.4183,DISCHARGE
6925.0,3.9040,315.00,9.5058,DISCHARGE
6926.0,3.9040,314.90,9.5933,DISCHARGE
6927.0,3.9040,315.10,9.6808,DISCHARGE
6928.0,3.9080,314.90,9.7683,DISCHARGE
6929.0,3.9040,315.00,9.8558,DISCHARGE
6930.0,3.9080,315.00,9.9433,DISCHARGE
6931.0,3.9040,314.70,10.0307,DISCHARGE
6932.0,3.9080,314.60,10.1181,DISCHARGE
6933.0,3.9080,314.40,10.2054,DISCHARGE
6934.0,3.9040,314.30,10.2927,DISCHARGE
6935.0,3.9040,314.30,10.3800,DISCHARGE
6936.0,3.9040,314.40,10.4674,DISCHARGE
6937.0,3.9040,314.10,10.5546,DISCHARGE
6938.0,3.9080,314.10,10.6419,DISCHARGE
6939.0,3.9000,313.90,10.7291,DISCHARGE
6940.0,3.9040,313.80,10.8162,DISCHARGE
6941.0,3.9040,313.40,10.9033,DISCHARGE
6942.0,3.9040,313.50,10.9904,DISCHARGE
6943.0,3.9040,313.60,11.0775,DISCHARGE
6944.0,3.9040,313.60,11.1646,DISCHARGE
6945.0,3.9000,313.50,11.2517,DISCHARGE
6946.0,3.9040,313.50,11.3387,DISCHARGE
6947.0,3.9040,313.70,11.4259,DISCHARGE
6948.0,3.9040,313.70,11.5130,DISCHARGE
6949.0,3.9040,313.60,11.6001,DISCHARGE
6950.0,3.9040,313.00,11.6871,DISCHARGE
6951.0,3.9040,313.50,11.7742,DISCHARGE
6952.0,3.9000,313.40,11.8612,DISCHARGE
6953.0,3.9040,313.30,11.9482,DISCHARGE
6954.0,3.9040,313.20,12.0352,DISCHARGE
6955.0,3.9040,313.30,12.1223,DISCHARGE
6956.0,3.9000,313.40,12.2093,DISCHARGE
6957.0,3.9000,313.40,12.2964,DISCHARGE
6958.0,3.9000,313.20,12.3834,DISCHARGE
6959.0,3.9000,312.90,12.4703,DISCHARGE
6960.0,3.9000,313.20,12.5573,DISCHARGE
6961.0,3.9040,312.80,12.6442,DISCHARGE
6962.0,3.9040,313.10,12.7312,DISCHARGE
6963.0,3.9000,313.00,12.8181,DISCHARGE
6964.0,3.9040,313.00,12.9051,DISCHARGE
6965.0,3.9000,313.10,12.9920,DISCHARGE
6966.0,3.9000,313.00,13.0790,DISCHARGE
6967.0,3.9000,313.20,13.1660,DISCHARGE
6968.0,3.9000,312.90,13.2529,DISCHARGE
6969.0,3.9000,312.70,13.3397,DISCHARGE
6970.0,3.9000,313.10,13.4267,DISCHARGE
6971.0,3.8960,312.70,13.5136,DISCHARGE
6972.0,3.9000,312.70,13.6004,DISCHARGE
6973.0,3.9000,312.60,13.6873,DISCHARGE
6974.0,3.9000,312.70,13.7741,DISCHARGE
6975.0,3.9000,312.70,13.8610,DISCHARGE
6976.0,3.9000,312.60,13.9478,DISCHARGE
6977.0,3.8960,312.40,14.0346,DISCHARGE
6978.0,3.8960,312.80,14.1215,DISCHARGE
6979.0,3.9000,312.40,14.2083,DISCHARGE
6980.0,3.9000,312.70,14.2951,DISCHARGE
6981.0,3.9000,312.70,14.3820,DISCHARGE
6982.0,3.8960,312.80,14.4689,DISCHARGE
6983.0,3.8960,312.60,14.5557,DISCHARGE
6984.0,3.8960,312.60,14.6426,DISCHARGE
6985.0,3.8960,312.80,14.7294,DISCHARGE
6986.0,3.8960,312.60,14.8163,DISCHARGE
6987.0,3.9000,312.50,14.9031,DISCHARGE
6988.0,3.9000,312.30,14.9898,DISCHARGE
6989.0,3.8960,312.40,15.0766,DISCHARGE
6990.0,3.8960,312.30,15.1634,DISCHARGE
6991.0,3.8960,312.50,15.2502,DISCHARGE
6992.0,3.8960,312.40,15.3369,DISCHARGE
6993.0,3.8960,312.00,15.4236,DISCHARGE
6994.0,3.9000,312.50,15.5104,DISCHARGE
6995.0,3.8960,312.30,15.5972,DISCHARGE
6996.0,3.8960,312.70,15.6840,DISCHARGE
6997.0,3.8960,312.00,15.7707,DISCHARGE
6998.0,3.9000,312.30,15.8574,DISCHARGE
6999.0,3.8960,312.10,15.9441,DISCHARGE
7000.0,3.8960,312.00,16.0308,DISCHARGE
7001.0,3.8960,312.30,16.1175,DISCHARGE
7002.0,3.8960,312.10,16.2042,DISCHARGE
7003.0,3.8920,312.00,16.2909,DISCHARGE
7004.0,3.8960,312.00,16.3776,DISCHARGE
7005.0,3.8960,311.90,16.4642,DISCHARGE
7006.0,3.8960,311.90,16.5509,DISCHARGE
7007.0,3.8960,311.80,16.6375,DISCHARGE
7008.0,3.8920,311.90,16.7241,DISCHARGE
7009.0,3.8960,311.90,16.8107,DISCHARGE
7010.0,3.8960,312.00,16.8974,DISCHARGE
7011.0,3.8920,311.60,16.9840,DISCHARGE
7012.0,3.8920,311.90,17.0706,DISCHARGE
7013.0,3.8960,311.70,17.1572,DISCHARGE
7014.0,3.8960,311.80,17.2438,DISCHARGE
7015.0,3.8960,311.90,17.3304,DISCHARGE
7016.0,3.8920,311.80,17.4171,DISCHARGE
7017.0,3.8920,311.80,17.5037,DISCHARGE
7018.0,3.8920,311.70,17.5902,DISCHARGE
7019.0,3.8960,311.70,17.6768,DISCHARGE
7020.0,3.8960,311.80,17.7634,DISCHARGE
7021.0,3.8920,311.60,17.8500,DISCHARGE
7022.0,3.8960,311.50,17.9365,DISCHARGE
7023.0,3.8920,311.70,18.0231,DISCHARGE
7024.0,3.8920,311.40,18.1096,DISCHARGE
7025.0,3.8920,311.70,18.1962,DISCHARGE
7026.0,3.8920,311.30,18.2827,DISCHARGE
7027.0,3.8920,311.30,18.3691,DISCHARGE
7028.0,3.8880,311.50,18.4557,DISCHARGE
7029.0,3.8920,311.50,18.5422,DISCHARGE
7030.0,3.8920,311.50,18.6287,DISCHARGE
7031.0,3.8920,311.50,18.7152,DISCHARGE
7032.0,3.8920,311.30,18.8017,DISCHARGE
7033.0,3.8920,311.50,18.8882,DISCHARGE
7034.0,3.8880,311.40,18.9747,DISCHARGE
7035.0,3.8920,311.50,19.0613,DISCHARGE
7036.0,3.8920,311.60,19.1478,DISCHARGE
7037.0,3.8920,311.30,19.2343,DISCHARGE
7038.0,3.8880,311.20,19.3207,DISCHARGE
7039.0,3.8920,311.50,19.4073,DISCHARGE
7040.0,3.8880,311.20,19.4937,DISCHARGE
7041.0,3.8880,311.30,19.5802,DISCHARGE
7042.0,3.8920,310.90,19.6665,DISCHARGE
7043.0,3.8880,311.20,19.7530,DISCHARGE
7044.0,3.8880,311.00,19.8394,DISCHARGE
7045.0,3.8880,311.10,19.9258,DISCHARGE
7046.0,3.8880,311.20,20.0122,DISCHARGE
7047.0,3.8880,311.30,20.0987,DISCHARGE
7048.0,3.8880,311.30,20.1852,DISCHARGE
7049.0,3.8880,311.20,20.2716,DISCHARGE
7050.0,3.8880,311.10,20.3580,DISCHARGE
7051.0,3.8880,311.00,20.4444,DISCHARGE
7052.0,3.8880,311.20,20.5309,DISCHARGE
7053.0,3.8880,311.00,20.6173,DISCHARGE
7054.0,3.8880,311.10,20.7037,DISCHARGE
7055.0,3.8880,311.30,20.7902,DISCHARGE
7056.0,3.8880,311.00,20.8765,DISCHARGE
7057.0,3.8840,311.10,20.9630,DISCHARGE
7058.0,3.8880,311.10,21.0494,DISCHARGE
7059.0,3.8840,310.90,21.1357,DISCHARGE
7060.0,3.8880,310.90,21.2221,DISCHARGE
7061.0,3.8840,310.70,21.3084,DISCHARGE
7062.0,3.8840,311.00,21.3948,DISCHARGE
7063.0,3.8840,311.20,21.4812,DISCHARGE
7064.0,3.8840,311.10,21.5677,DISCHARGE
7065.0,3.8880,310.90,21.6540,DISCHARGE
7066.0,3.8840,310.90,21.7404,DISCHARGE
7067.0,3.8840,310.90,21.8267,DISCHARGE
7068.0,3.8840,310.80,21.9131,DISCHARGE
7069.0,3.8840,310.80,21.9994,DISCHARGE
7070.0,3.8840,310.70,22.0857,DISCHARGE
7071.0,3.8800,310.70,22.1720,DISCHARGE
7072.0,3.8840,310.80,22.2584,DISCHARGE
7073.0,3.8880,310.80,22.3447,DISCHARGE
7074.0,3.8840,310.60,22.4310,DISCHARGE
7075.0,3.8840,310.60,22.5172,DISCHARGE
7076.0,3.8840,310.90,22.6036,DISCHARGE
7077.0,3.8880,310.80,22.6899,DISCHARGE
7078.0,3.8840,310.60,22.7762,DISCHARGE
7079.0,3.8840,310.90,22.8626,DISCHARGE
7080.0,3.8840,310.80,22.9489,DISCHARGE
7081.0,3.8840,310.60,23.0352,DISCHARGE
7082.0,3.8880,310.50,23.1214,DISCHARGE
7083.0,3.8840,310.60,23.2077,DISCHARGE
7084.0,3.8840,310.70,23.2940,DISCHARGE
7085.0,3.8840,310.50,23.3803,DISCHARGE
7086.0,3.8840,310.60,23.4665,DISCHARGE
7087.0,3.8840,310.70,23.5529,DISCHARGE
7088.0,3.8840,310.60,23.6391,DISCHARGE
7089.0,3.8800,310.80,23.7255,DISCHARGE
7090.0,3.8840,310.60,23.8117,DISCHARGE
7091.0,3.8800,310.30,23.8979,DISCHARGE
7092.0,3.8800,310.70,23.9842,DISCHARGE
7093.0,3.8800,310.70,24.0705,DISCHARGE
7094.0,3.8800,310.40,24.1568,DISCHARGE
7095.0,3.8800,310.70,24.2431,DISCHARGE
7096.0,3.8840,310.40,24.3293,DISCHARGE
7097.0,3.8800,310.70,24.4156,DISCHARGE
7098.0,3.8760,310.20,24.5018,DISCHARGE
7099.0,3.8800,310.50,24.5880,DISCHARGE
7100.0,3.8800,310.60,24.6743,DISCHARGE
7101.0,3.8800,310.80,24.7606,DISCHARGE
7102.0,3.8800,310.50,24.8469,DISCHARGE
7103.0,3.8800,310.60,24.9332,DISCHARGE
7104.0,3.8840,310.70,25.0195,DISCHARGE
7105.0,3.8840,310.90,25.1058,DISCHARGE
7106.0,3.8800,310.60,25.1921,DISCHARGE
7107.0,3.8800,310.70,25.2784,DISCHARGE
7108.0,3.8800,310.80,25.3647,DISCHARGE
7109.0,3.8800,310.50,25.4510,DISCHARGE
7110.0,3.8800,310.40,25.5372,DISCHARGE
7111.0,3.8800,310.80,25.6235,DISCHARGE
7112.0,3.8800,310.70,25.7099,DISCHARGE
7113.0,3.8800,310.70,25.7962,DISCHARGE
7114.0,3.8800,310.40,25.8824,DISCHARGE
7115.0,3.8800,310.50,25.9686,DISCHARGE
7116.0,3.8800,310.70,26.0549,DISCHARGE
7117.0,3.8800,310.40,26.1412,DISCHARGE
7118.0,3.8800,310.60,26.2274,DISCHARGE
7119.0,3.8760,310.30,26.3136,DISCHARGE
7120.0,3.8800,310.40,26.3998,DISCHARGE
7121.0,3.8800,310.40,26.4861,DISCHARGE
7122.0,3.8760,310.50,26.5723,DISCHARGE
7123.0,3.8760,310.30,26.6585,DISCHARGE
7124.0,3.8760,310.50,26.7448,DISCHARGE
7125.0,3.8760,310.20,26.8309,DISCHARGE
7126.0,3.8760,310.30,26.9171,DISCHARGE
7127.0,3.8800,310.00,27.0032,DISCHARGE
7128.0,3.8800,310.40,27.0895,DISCHARGE
7129.0,3.8800,310.30,27.1757,DISCHARGE
7130.0,3.8760,310.40,27.2619,DISCHARGE
7131.0,3.8800,310.20,27.3480,DISCHARGE
7132.0,3.8800,310.20,27.4342,DISCHARGE
